"","MCF7_LTED_r1","MCF7_LTED_r2","MCF7_LTED_r3","MCF7_TAMR_r1","MCF7_TAMR_r2","MCF7_TAMR_r3","MCF7_WT_r1","MCF7_WT_r2","MCF7_WT_r3"
"A8CG34_POM121C",17.1863322850475,17.547530820389,17.1220240200875,17.3649262631039,17.3042090158224,17.3549855241753,17.6739834308946,17.7591614612882,17.9982211973335
"A8MT69_CENPX",18.9701838064425,18.4640958273483,18.6989347512581,18.1558948660516,18.3166735697553,18.4583324543364,18.8279510158557,18.0723579714053,19.111439295194
"A8MTT3_CEBPZOS",16.6629074434761,17.0064955099456,16.6604474705149,16.558304945823,16.4475143937842,16.2370750806763,16.4293428094513,16.6290675087942,16.2391938855019
"A8MW92_PHF20L1",16.5613949134256,16.928939777575,16.5347908212997,16.9453483762343,17.0522183522893,17.2234675151054,16.7536011935415,16.698519504147,16.8611012594624
"A8MXV4_NUDT19",18.9898672946228,19.4318506357112,19.0764660416176,20.0261106623379,20.2175658171516,20.0105110604297,19.3071930300397,19.7069037773956,19.2128394887416
"A8MYZ6_FOXO6",NA,NA,NA,NA,NA,NA,15.2136105178845,15.212685787447,15.1802373843658
"A9QM74_KPNA7",22.1545048756728,21.3979109121044,21.9393440231265,22.6908199276335,22.4197378203314,22.5217844599678,23.01738288034,22.8551167227234,23.4022447132729
"A9UHW6_MIF4GD",18.3498056650613,18.3961042728322,18.2704666225569,18.1218080026975,17.9765965596906,18.0858904540369,18.2678379713249,18.1941992245672,17.9758027446636
"B0I1T2_MYO1G",21.1813415206172,21.3071012271789,21.3588542715212,21.4880803617346,21.5906519438194,21.5757555991652,21.0855790020383,21.0733801069264,20.7200891761482
"B0YJ81_HACD1",15.6258334946989,15.5341795243703,15.5200149992457,15.1924403389295,NA,NA,15.2593297464935,15.4094029748017,15.5132412814977
"B1AK53_ESPN",15.5248572228186,NA,15.8621660222771,17.4205643964118,17.0556410909758,17.3187827370789,18.1993531726289,18.0923612142726,18.2191797149567
"B2RTY4_MYO9A",16.4157837415921,16.5851259098281,16.4824741696016,16.1664422732652,16.1487362274207,16.1444233754497,16.1707652219019,16.2885832275296,16.5072354867176
"B3KNS4_ERVK3-1",16.6270184748715,NA,16.8241258782769,16.4633896350379,16.3000958619366,16.5172477705306,16.7399817294246,16.7417898395556,16.4645041665564
"C9J7I0_UMAD1",18.6455870910915,18.2891173413242,18.7515622377251,17.6420324704835,17.4757759017019,17.4373894149611,17.5473445207003,17.4172575257055,17.6724332828457
"C9JI98_TMEM238",16.3174206541883,16.3791864314629,16.1478464967665,16.7127158473886,16.854795245715,16.7944243856235,16.7410322967662,16.7642546169766,16.4880428048789
"C9JLW8_MCRIP1",19.6212731747885,19.8038228665207,19.653858514483,18.8841292442343,19.0371976428221,18.969252533924,18.9524160906988,19.0827745783166,18.639689971687
"E7ERA6_RNF223",17.0729932988012,NA,NA,16.7359662364689,16.6476081243773,16.6098308592797,18.153937725217,18.2391080652841,17.9568201405131
"E9PAV3_NACA",23.7393472841509,23.7394725364368,23.6861258251313,23.9053413176061,23.7243446679264,23.8159049514856,24.0721839134996,23.9115983667571,23.8520427244059
"E9PRG8_C11orf98",20.484774232894,20.3153597667108,20.3118286227195,20.8733770664691,20.7064923497075,20.7741311794602,20.4755740057039,20.343066801119,20.7988468393585
"L0R819_ASDURF",17.6179599290971,17.8001458191441,17.6436201479285,17.9438702735364,17.9630930256553,18.0956572191632,18.7011936988161,18.8325340425469,18.9411207232813
"O00115_DNASE2",19.6180022906367,19.3108453056883,19.6152015884281,19.6201281063323,19.6011566173712,19.646628170668,20.0760796940782,20.0409240886284,20.0602899871945
"O00124_UBXN8",15.6510983618447,15.6343572329551,15.677305026547,15.8840201638662,15.7833542530866,15.599222411429,16.1638763913442,16.1477117618129,15.6393953761046
"O00139_KIF2A",19.8875564087161,19.9961066659053,19.9752814207496,20.170212602355,20.0994896393147,20.1365447201867,20.3701472392028,20.2191049350232,20.2813963516831
"O00148_DDX39A",22.4371918648318,22.4118144276963,22.4784369569055,22.197676671917,22.3664797473632,22.1887173239262,21.9054949288494,22.151456173217,22.3459647914958
"O00151_PDLIM1",20.159518977815,20.2578232147367,20.3352130702356,19.9920265590871,19.895095443903,19.9329933009635,20.6095576083761,20.6713771368907,20.8658627986906
"O00154_ACOT7",22.8724470798524,22.7393638121955,22.8977744849395,22.485297323926,22.4142060089296,22.5269628318684,22.9904994898278,22.8711778863592,23.1276457383029
"O00159_MYO1C",21.0185412789599,21.2236666828537,21.0777980243371,21.1946461745705,21.1740735511606,21.2513529280047,21.2259649682025,21.3130708094968,21.266044690608
"O00160_MYO1F",16.933224027355,15.1167824392208,NA,NA,NA,17.0949796191683,17.1694894408838,16.9732061849183,17.0146459027871
"O00161_SNAP23",20.0867578639279,20.0688546552864,20.1998132765796,19.4670673273342,19.7509366695967,19.6875994609526,19.6036772359033,19.5830162239004,19.8121611706894
"O00165_HAX1",19.0881333651635,19.2500067573752,19.1672025229972,19.762891424153,19.654599230572,19.8065117238255,19.2613322529569,19.4259660537077,19.302001492252
"O00170_AIP",21.2949114615899,21.2603635895583,21.2718324141517,21.3752983696912,21.3391953736753,21.3542485956615,21.0741416016029,20.8495804441669,21.1254633684334
"O00178_GTPBP1",19.9584591336431,19.8020559668625,19.9981918839236,19.9761513779151,20.0613218739179,20.169419633996,20.1234692508418,20.1760693070383,20.2426461681976
"O00186_STXBP3",20.7572006997124,20.9087131141372,20.8709006538319,20.5572584452778,20.736304145635,20.569002111719,20.5386338353916,20.7143758443383,20.6492467309159
"O00189_AP4M1",18.2541581633709,18.3954150505214,18.350495016025,17.4935365973277,17.5556104040506,17.6864819518893,17.8610858038431,17.9158588650234,17.9752888618856
"O00192_ARVCF",19.4702322678371,19.5409871397875,19.5498540552163,17.6891210784031,18.0839532542573,18.0332403490411,18.434773885089,18.3513701106994,18.5231591432978
"O00193_SMAP",20.0174201631374,19.7970920943593,20.1124797146835,20.2687667195122,20.4627926608436,20.4917041997839,20.1609660613524,20.2149239168767,20.3172277159171
"O00194_RAB27B",19.8084790686792,19.8731851144757,19.7893879079043,20.5237416399539,20.9022677872631,20.6369419049715,18.5376981840256,19.055445041004,18.9160476036103
"O00203_AP3B1",21.3905177104232,21.3889092362673,21.4619376605937,21.1488653886608,21.218461455026,21.2282721840866,20.9328917562892,21.4148887316603,21.4441377752452
"O00204_SULT2B1",20.5304299010606,20.4631615795617,20.6446117831406,21.7128013563376,21.6221348834059,21.6614081504177,21.7262376514999,21.5923206884137,21.7562621495426
"O00212_RHOD",18.2102369989028,18.4980352950081,18.2183722877914,18.2284545813663,18.1499954792158,18.0594184487703,20.4937747751476,20.4602141607744,20.321124131645
"O00214_LGALS8",18.5016906109194,18.436667434368,18.1995621357808,18.5966182073907,19.021623269467,18.6019593659802,18.2549558311881,18.4622988126191,18.3405455699143
"O00217_NDUFS8",21.3497158551082,21.2800103569742,21.2891990486981,21.4262988999261,21.6515810353598,21.7057032325778,21.3267942479996,21.3021026787657,21.5343133049939
"O00220_TNFRSF10A",17.0983299270298,16.6129114730219,17.1695390558118,17.8149440716294,17.4596846971323,17.624518963688,17.5353326159837,17.6148754527571,17.3091323713772
"O00221_NFKBIE",17.7622823786068,17.8239744349399,17.8437122383828,18.2877606933434,18.2793084189999,18.0924145733833,17.903103206972,17.7422564082369,17.7866464856728
"O00231_PSMD11",22.7110430530913,22.7502835546434,22.7265495062625,22.5501463849802,22.5150734342089,22.5736946913856,22.6079970317886,22.5077027468451,22.627056062172
"O00232_PSMD12",22.1613447422633,21.9507826826436,22.1180114588437,22.1029601278262,22.001820360705,22.0884740184334,22.122797461228,21.9471580613789,22.1489007873081
"O00233_PSMD9",22.3758838047726,22.5833611482139,22.4350408197427,22.1609434465019,22.0848944243887,22.1420222726222,22.0853841502116,22.075528778011,22.1170602060058
"O00244_ATOX1",21.5389698068439,21.3659078398547,21.56368186412,21.5165913092965,21.7219056472783,21.7030343199075,20.6576972859892,20.8754802289034,21.4702233700911
"O00255_MEN1",18.2383163839045,18.3850267420827,18.1981909675506,18.2742188492533,18.1779271499076,18.2937343427708,18.2580911620795,18.0777532431508,17.7426235303022
"O00257_CBX4",18.6502557282791,18.7375052609501,18.823745239044,18.4377844518508,18.5085220496083,18.5529180202667,18.5370817778517,18.5609059449548,18.4958386870746
"O00258_GET1",18.5994490300696,18.6276371932289,18.5956234430941,18.5966815506492,18.6861942307457,18.6015311608291,18.2986391054524,18.5072603761906,18.0070446194127
"O00264_PGRMC1",22.1376865231164,22.2675908031288,22.1962456742063,22.5560344476092,22.6068871038104,22.6191434470275,21.6963811810787,21.6420277231532,21.7030066392239
"O00267_SUPT5H",20.0416490162954,20.1275999727816,19.9908203726844,20.2331392895814,20.1663556683126,20.2160215477695,20.2890831034947,20.214650718956,20.2852155292771
"O00268_TAF4",17.4084425845606,17.4593216755494,17.4122052731247,17.6015750152108,17.7790065782105,17.6913773346078,17.7755500537221,17.7386693493357,17.8510694549142
"O00273_DFFA",20.5575248763815,20.6620281503041,20.503638495704,20.6760465416392,20.4673708898808,20.5969216717193,20.8595200439271,20.721992669007,20.4560348410155
"O00287_RFXAP",16.8407563078828,16.9082046332481,16.9292649469346,17.2233662341872,17.422571304583,17.2644013554313,16.8304978839086,16.9083357547123,16.7839643905873
"O00291_HIP1",17.5202685895463,17.5708985745104,17.447418623213,17.1024966570305,16.7741640860657,16.9613057117523,17.9478024830889,17.7018298346496,18.0010893506886
"O00299_CLIC1",24.0409299408954,24.1060420848544,24.025626761067,24.0680184039557,24.078919960546,24.0476600170544,23.5470110630593,23.5210118481036,23.5944308653672
"O00303_EIF3F",22.4942983575671,22.3493053621044,22.4228097051397,22.5286841527816,22.2943112972629,22.4475366339287,22.7512139073829,22.6581090375322,22.6757447074143
"O00308_WWP2",17.7761418737751,17.8498609253327,17.7184762336717,18.3169046155071,18.3085830429842,18.4240583383989,17.7223642836259,17.5692359816997,17.761263814814
"O00311_CDC7",16.7734621121704,16.9393251813486,16.8931944491122,16.5415598781288,16.5989116359072,16.7540877016032,16.6360080468356,16.5313421754726,16.817270376467
"O00327_BMAL1",16.5591510142434,16.7490378356111,16.5288008051765,16.8366269157922,16.911957947535,16.7441620453087,17.079683734369,16.8073576091597,16.8048372651516
"O00330_PDHX",19.2996579482063,19.3943267782566,19.3640871047925,19.557924153563,19.6669394838199,19.6766795037239,19.4559052956569,19.4506446708597,19.5521184311842
"O00391_QSOX1",18.0858067535421,17.765291469656,18.1485092881532,17.0437618292661,17.2039011539023,16.7982420664251,17.7151563609769,18.0923905048757,17.6392478749116
"O00399_DCTN6",17.903864889081,17.6984134226108,17.7673984920322,17.9934389212103,17.9614686913921,17.9392462974177,17.8064699071991,17.7020098566236,17.9444256070071
"O00400_SLC33A1",19.7718256018664,19.7688215813971,19.7382817829054,18.6819947732666,18.8586300253383,18.6914400963234,19.0351226165626,19.3259894871423,18.8199112998776
"O00401_WASL",19.466649217531,19.5855791051429,19.6324470125031,19.6914024946923,19.7533932579539,19.78513475393,19.6585192489923,19.7369008261917,19.4185597043239
"O00410_IPO5",21.8002832474457,21.4449605103511,21.7379890995996,22.3055848089366,22.099918342354,22.2059603332961,22.1116626192961,21.9021286124017,22.0018847065617
"O00411_POLRMT",17.6969836565171,17.657508361736,17.5320507506989,18.5448667756422,18.5783216889794,18.542832415719,18.4124298277886,18.4187741441266,18.4238676754771
"O00418_EEF2K",18.6043692018447,18.5437541878406,18.6943273966424,17.8495525542419,17.9397748791328,17.7981596345835,18.3534552277235,18.217650553361,18.2775762722554
"O00422_SAP18",22.0425953473413,22.1230144943968,21.9405893943803,22.0820764704222,22.0395286853731,22.1062156508922,22.0519472057158,22.0226749033047,21.9753857552336
"O00423_EML1",15.4222785981823,15.5457397217376,15.4100395722053,15.8717543473562,15.8073314740301,15.5104490501375,15.6805528718325,15.7273424035323,NA
"O00429_DNM1L",20.8434810042519,20.8868461145481,20.8659302160376,21.1282716162884,21.1901021921346,21.1482497702587,21.4154655865909,21.4510032673334,21.5052153222258
"O00442_RTCA",19.1533578141972,19.2811242342246,19.3009044590868,18.2922361977514,18.4393727445507,18.3718831444932,19.2863694013953,19.5655372637083,19.3733962465543
"O00443_PIK3C2A",19.428716379928,19.4959219381102,19.4716696534623,19.5682915663544,19.4434815305226,19.5815786326633,19.2516773924409,19.1198467320482,19.4039689407975
"O00458_IFRD1",16.9280684173473,17.1088577990453,16.916823558804,18.1057730356173,17.3089803906484,17.7763182704402,17.4504888391367,17.644611275159,17.3185374473389
"O00459_PIK3R2",17.1310647616507,17.2011855539191,17.2886092554285,17.3967915387364,17.4737860296555,17.468876175718,17.5793079238739,17.2946786729607,17.3993948739213
"O00461_GOLIM4",18.0039885525776,18.058566153757,18.0615484995148,18.0633104400604,18.1531582011172,18.1675665176507,18.1747735074599,18.0837765039803,18.1482165160063
"O00462_MANBA",18.0231131128849,18.1926004146196,18.0538975111457,17.6145258877014,17.9266180932947,17.5198492555582,17.3383306874914,17.1978205180339,17.0922861092282
"O00463_TRAF5",NA,NA,15.3365656446442,16.1790628195798,16.1506556129769,16.1860154305229,15.6225335456724,15.3612392002549,15.9385446773202
"O00468_AGRN",17.9444573511503,18.4527442785485,18.0722454627189,17.5506222756673,18.1607458055006,17.7292181347928,18.0356123705066,18.4565897421694,18.2055300307978
"O00469_PLOD2",18.9145866850738,18.7213570549852,18.8864314606314,18.9476330156198,18.9712906493352,18.9719000797183,20.971269715118,21.0089574071157,20.9567967756861
"O00471_EXOC5",18.9754182807877,18.8827819250673,19.0432411904141,18.5054325967408,18.5364799288816,18.5028139410022,18.2805636188226,18.4620933024239,18.5117900913878
"O00479_HMGN4",18.4888441796898,18.8698046959456,18.6053760898904,17.9242065880138,18.4904598583975,18.4780666758445,17.4479449962207,17.8891444906205,18.1322098165687
"O00483_NDUFA4",22.9624117200183,23.078254040294,22.9778860585781,22.7649680625715,23.0368996801028,22.9835318910168,22.5286815573809,22.8872686098434,22.7073897222931
"O00487_PSMD14",23.1473563851503,23.0923028936606,23.1150423265578,22.8939193400932,22.8711734810757,22.8725110082321,22.8973700116054,22.7730340463013,22.8116270887927
"O00488_ZNF593",19.1305247203167,19.1273004019261,19.1037495145231,19.8720098071663,19.6013017208146,19.7649384866513,19.9706360748365,19.9638405345313,19.10757191657
"O00505_KPNA3",20.7916842228924,20.8117202013243,20.7720367596008,20.8148293234232,20.622850571228,20.8294781086591,21.2746784878143,21.2029038439786,21.3560612876987
"O00506_STK25",17.8404295574988,18.0033678354336,18.0717740320346,17.6162795810601,17.8982681910842,17.6804430178323,17.8698344848117,17.9106831059576,18.0873235739378
"O00515_LAD1",21.0216072720012,21.1487489317941,21.0359054898303,21.465247494698,21.1380866429407,21.4565494383549,21.671134027323,21.3422458937395,21.5330244755324
"O00519_FAAH",18.7117169890242,18.65518437134,18.5199298180582,18.6863900407163,18.8426685636857,18.6111869484956,18.6194380526841,18.7308177919845,18.4373277952743
"O00522_KRIT1",16.8707558100509,17.0054524944024,16.9057377367194,16.7777696079736,16.8208769844767,16.6599215020154,16.8139197316522,16.7075093742913,16.6166019051927
"O00526_UPK2",16.3216698079404,15.7438256129888,16.5766343009053,NA,15.2814700381784,16.1371322098878,NA,NA,NA
"O00541_PES1",20.6610683161751,20.6586200557353,20.7618469627275,20.5622504113552,20.5738150992059,20.4554647143355,20.7213550905716,20.8876974777103,20.4995954410133
"O00559_EBAG9",18.141767514335,17.8871154126947,18.1132862848951,17.8864575383658,18.2019996344126,17.8775806778101,17.4232264622932,17.2678134014545,17.845456561685
"O00560_SDCBP",18.4217076349092,18.2808985434582,18.4625819945489,18.1881438578077,18.1866898955138,18.2876763353976,17.503113173695,17.2892121167619,17.3877552081406
"O00566_MPHOSPH10",18.4790408615941,18.4051084873027,18.7376196187464,19.1960883401137,18.9217517609044,19.0707274485409,19.403278230278,19.3683541342494,19.4089059007221
"O00567_NOP56",20.3375397827948,19.7935245053459,20.3223597403692,20.7320223984537,20.0845247537824,19.952837685645,20.5727644935926,20.1385503653493,19.9237972317162
"O00571_DDX3X",22.8656243210753,22.8138775168958,22.8107677078259,22.9601679535986,22.7851102577337,22.937980901965,23.0051047060217,22.7514334668649,23.1568773255269
"O00584_RNASET2",18.7924647598914,18.8603562850294,18.6195683642358,18.6013472668011,18.7520099408921,18.5599856567451,18.8462143995578,19.149092654491,18.9831995093043
"O00592_PODXL",19.3856003213826,19.6117937760293,19.5519422440368,18.1965287177549,18.2566322440226,17.9780745039949,17.9957489616058,18.4747937696236,18.4554536884883
"O00625_PIR",20.5340747578481,20.5565339974558,20.6715998667196,20.3733480460881,20.2886532459529,20.4477009990557,20.3527538664101,20.3565707973443,20.1992322179306
"O00628_PEX7",16.7808654479486,16.8938278989268,16.7878249363543,16.2492662597928,16.3097122219531,16.2867591980725,16.1786226703777,16.0787008597898,15.889495812714
"O00629_KPNA4",20.7641849710042,20.8088584783102,20.7002298386515,20.2050664163308,20.189184109699,20.2785795666102,20.4259551810264,20.3313960722689,20.2106785685842
"O00712_NFIB",17.3921794793127,17.3750058406137,17.9433830870069,17.5786035160238,17.4866829817805,17.515749759807,16.9625743892345,16.8119048106745,17.1857817273348
"O00716_E2F3",NA,15.5442246618928,15.1390039434109,15.514369167598,15.4279971372727,15.606461474009,15.6476805301789,15.6070854535258,NA
"O00743_PPP6C",21.219521447952,21.0182074924206,21.1712119558331,21.2447674785052,21.1677542196956,21.0843716284256,21.2736545950152,21.1365757001027,21.3677150744787
"O00746_NME4",15.3627975480591,15.3409334177232,15.3964644211991,15.1861504621856,NA,15.1794139919141,15.2026953311314,15.0986825059005,15.1777753481663
"O00748_CES2",15.568486237965,15.6992056925389,15.6877389326133,15.4667600027147,15.6207150862595,15.5533372260213,15.3292669051652,15.3354626138985,15.3916404435736
"O00750_PIK3C2B",17.8533094175031,17.8959202385493,17.8869559163666,17.0793466195462,17.0890511414206,17.2314340134825,17.6061372004013,17.6507269599831,17.6545091620063
"O00754_MAN2B1",18.4051671686953,18.5050958687585,18.2922522719487,18.6274034447325,18.461273874993,18.5768813344802,18.5453704304271,18.4730542503521,18.1369595354964
"O00757_FBP2",23.568573756676,23.4342430498061,23.3758434351652,24.0922330579167,24.0088393113086,24.2094595685688,21.7838508954098,21.9489113156641,21.9401618137281
"O00762_UBE2C",21.5642255178559,21.135931107168,21.4342636323291,21.6025430293847,21.1814978719691,21.5454880502538,21.6495752577109,21.4094396395647,21.7974526977847
"O00763_ACACB",18.0449492002422,19.5480483248443,16.5993272994574,NA,17.6146277835445,17.7063134077511,17.8740333309211,16.8215571381154,NA
"O00764_PDXK",21.8648316174746,21.8398418994835,21.8245578255899,21.7474143121532,21.8115065380937,21.7852843562927,21.8491266971002,21.9317385845272,21.9070336151196
"O00767_SCD",23.4189661910275,23.4935251903348,23.7914796100497,21.7895281742643,21.5648109707323,21.8085197157865,21.705533700083,21.4794114759654,21.5386055507734
"O14497_ARID1A",19.0054829539536,19.0880047174247,19.07677345777,18.9020996579832,18.9983827061574,18.9734598596261,19.0934302760706,18.9387862428272,19.2160979450394
"O14521_SDHD",18.1205146229623,17.8596766768422,18.3787026603574,18.9910287792232,19.1912568584435,18.8570913221738,19.1113524199385,19.0270238704332,18.3717373893724
"O14523_C2CD2L",17.5702686883328,17.7517502879051,17.6255008575643,17.7501831029302,17.6796398359663,17.6794732697313,17.0578390924041,17.1251607930434,16.7891044251868
"O14524_NEMP1",17.4858661081389,17.4184856600881,17.4468193562205,16.566586773268,16.6774598631911,16.7814173758552,17.0912684060852,17.1770630140324,17.2772942748766
"O14529_CUX2",16.6089131983828,NA,NA,17.5760990275257,17.0018305709267,17.5688753023025,17.4982553212927,17.3398126817207,17.4246272294005
"O14530_TXNDC9",19.8574662660894,19.74781198644,19.8886793685486,19.911951077323,19.8567717045438,20.0226638670836,20.2528873711634,20.0790372287954,20.1771938330909
"O14545_TRAFD1",18.2712951839081,18.1538634237448,18.3963119487789,18.183364878345,18.2193756502311,18.304443759506,18.0349018644068,17.9756331314413,18.4768824784245
"O14548_COX7A2L",18.999387400719,18.8742778593149,18.7959427238487,20.1833687745274,20.4879375678696,20.3905888450332,20.4994472827818,20.4850648970028,20.6032954652225
"O14561_NDUFAB1",20.6415118101897,20.2148918787631,20.6511960718279,20.920240509625,20.937071976227,21.0153381158718,20.6188470849231,20.6002350345324,20.7566339124696
"O14562_UBFD1",20.7360891851277,20.5064377602379,20.8641553401201,20.5767344946031,20.7445427080634,20.713902752783,20.4857128157477,20.5307937117936,20.3283168705754
"O14569_CYB561D2",16.1287072907282,16.0060756419287,NA,16.6094025470468,16.2885117723057,16.2912721578503,16.4991106998556,16.5726362948768,16.2288585824225
"O14578_CIT",18.6472500910234,18.34356746042,18.361335583741,18.4863339413142,18.1176940783942,18.5321473190391,18.6908625889062,18.2522883095436,18.6708192491393
"O14579_COPE",21.6578452769355,21.6069978750603,21.7269882151624,21.7589951852596,21.8479083580015,21.7587168157124,21.6649527872194,21.7112143547059,21.6530604243723
"O14593_RFXANK",15.8915242958664,15.9537859054832,15.9739485858777,16.0952078304,16.3371820109626,16.0818112028749,16.2782773447151,16.091252405149,16.2613387677512
"O14617_AP3D1",21.0701021998802,21.1210104800884,21.1610230963589,20.9973278641218,21.0163784849213,21.0171290040764,20.8551851745553,21.1105336336257,21.0254177313783
"O14618_CCS",20.6530942413833,20.7368910730136,20.6373773205825,20.0668524180218,20.2444774599902,20.1395462867703,20.1428621046017,20.1182132376631,20.2243047646045
"O14628_ZNF195",16.1582711382416,16.1896015126962,16.0863704427678,16.385492118918,16.0859830300167,16.0858700021188,16.551998789028,16.3012235706266,16.6911508742765
"O14639_ABLIM1",16.0233698287022,16.0719256713599,16.386636017445,16.682412195245,16.9519125854821,16.950209448114,17.3068798116295,17.3350688706205,17.1889233872098
"O14641_DVL2",17.8002536102852,17.7860561081591,17.9347482451852,17.8283453478259,17.7061324391945,17.8753980083715,18.1031921304997,18.2764767795257,18.4450145799868
"O14645_DNALI1",NA,NA,NA,NA,NA,NA,17.343149988595,17.4079798173399,16.9518169580617
"O14646_CHD1",17.4639863103078,17.4681892871732,17.3426689477993,17.8558264586958,17.6396627583393,17.8300518773093,18.1927244694789,17.9619893641197,18.3055225259071
"O14647_CHD2",18.3180152924734,18.5026346427762,18.4363382059191,18.0795695732873,18.3319311889784,18.2321590174144,18.0193495464217,18.4491920490505,18.2496337903762
"O14653_GOSR2",19.1200077716538,18.8559698376916,19.1273837315135,19.9971002325682,19.8350193807332,19.9621676954654,19.7491030246191,19.6494804744786,19.5684154300421
"O14656_TOR1A",20.0927529377264,19.9126180816917,20.0479690262926,19.6313200532535,19.6848997775828,19.6779151810963,19.6020882935639,19.5562966927485,19.791489079872
"O14657_TOR1B",18.4968589791877,18.2731497005505,18.231724599417,18.4599326542796,18.343967786117,18.3969907636449,18.0620321645428,18.0738979047256,17.9994690565857
"O14662_STX16",20.0447077752131,20.1692660299181,20.0435439601929,20.1404729386853,20.4000622652771,20.2308186592786,19.9394714454349,20.2509418959337,20.0483420989489
"O14672_ADAM10",19.6376396004519,19.6954422815906,19.5937365773107,19.6503845544723,19.7321050040349,19.5138289631869,18.9669232906123,19.0618598070979,19.1254266041072
"O14681_EI24",18.8856381413334,19.0772643898649,18.9119119718722,19.07880596811,19.1252721760008,19.119550012126,18.63152403827,18.5653562049181,18.6030898948357
"O14683_TP53I11",18.2238558819947,18.527650574243,18.3436561134785,18.3522688925522,18.5638059472353,18.529442666869,17.9639993543882,18.255801045053,17.9417423251766
"O14686_KMT2D",17.8815545002512,17.8459618018044,17.7408367380885,17.8179852982936,17.9192480703802,17.8473756126005,17.7455558999179,17.7946075392579,17.7918428000111
"O14713_ITGB1BP1",16.5421063508953,17.139703128218,16.572805926552,16.503812871593,16.1437657973915,16.4799833066059,16.2528161592418,16.3338250160721,16.6769185747658
"O14727_APAF1",17.5596318545288,17.8614923978922,17.7398854178616,16.9062263674267,17.0709955149202,16.9935911069004,16.9132759435365,16.9185273508646,16.5567661836931
"O14730_RIOK3",17.6398063616461,17.2210399470393,17.6888558390754,17.760040836767,17.4296329833833,17.5818617943269,17.6147956450729,17.0207082991333,17.6526359070562
"O14732_IMPA2",18.9087769766178,18.6499222392483,18.8463404913411,18.1436596089887,17.9788679289325,18.0667048930115,18.5334181871315,18.5844959900232,18.4597109979253
"O14733_MAP2K7",19.1847521199989,18.991987072411,19.3082206667374,19.1523994615682,19.1143714819315,19.2448432625235,19.1478153234669,19.3215509092297,19.348907448837
"O14734_ACOT8",19.8479928115066,20.0336992746427,19.9710795406784,19.2939261085597,19.7631029100853,19.3591945585973,18.7621390753212,19.4428645158565,19.0719836686898
"O14735_CDIPT",18.3427303514216,18.5528085181889,18.4658711326775,18.018132051168,18.1018204877653,17.93748922118,17.609270995006,18.1515648670985,17.1713068714741
"O14737_PDCD5",21.793383247155,21.8335141250506,21.6898064571584,22.0054563504561,21.8967913902449,21.9974489824624,22.0101024385186,21.9677127408731,22.0604111818547
"O14744_PRMT5",22.4151892825173,22.3319994469461,22.3714241153054,22.615294736242,22.4863669371035,22.566022620706,22.8018780977763,22.6823763167128,22.7480523880874
"O14745_SLC9A3R1",23.9777157682924,23.8726143882269,23.95089976433,23.9921194817871,24.0645342900991,24.1284515305959,24.869104229928,24.7134850827296,24.9492191286224
"O14753_OVOL1",NA,NA,15.2006577549818,15.4173876537331,15.4737854366266,15.4454272294442,15.2231808547834,15.2710119989786,15.4475592594974
"O14757_CHEK1",18.4226212476008,18.0989137887819,18.4643300210306,18.291389453965,18.117559228488,18.2017262450295,17.9337148588667,18.0350119885292,18.2530437522623
"O14763_TNFRSF10B",16.375162905915,16.8750582104926,16.3438207029864,16.8521630949382,16.6615121636575,16.7849430237538,16.7102158202768,16.7640959906915,16.2454032560802
"O14772_FPGT",17.3140055102572,17.2262235178319,17.428683861629,16.7481974780222,16.9951546258969,16.7124209367925,16.8870048221157,16.9664107682264,16.7799107986086
"O14773_TPP1",19.8679611623571,20.0532781321034,19.7224810525168,18.9627438178419,19.5433745091529,19.0009974350995,19.4063476158074,20.0314730294373,19.4840019587329
"O14775_GNB5",17.5079743356649,17.5303721007823,17.6626624991277,NA,NA,NA,NA,NA,NA
"O14776_TCERG1",21.0967286078343,21.1244741316471,21.1299919854481,21.4831968018514,21.4899565177361,21.5603232725594,21.695498249676,21.5013712444183,21.684736762474
"O14777_NDC80",18.5335911172584,18.3296757564696,18.4110582113348,17.991155331093,17.650998724994,18.0362823364452,18.3204139673246,17.941750841162,18.5103178302699
"O14786_NRP1",16.9189875725857,17.4494067898622,17.0935878254659,17.7562563292774,17.9055221491931,17.8083769611732,16.0769041324516,16.3739853003516,16.3507827732519
"O14787_TNPO2",20.4951269641524,20.3549666115151,20.4474559802317,20.4863955594827,20.357229964947,20.3384387862449,20.401614187439,20.3865450256724,20.1186227979342
"O14795_UNC13B",16.0714131766901,16.108088297617,16.328604064561,16.2859133926359,16.3227434417746,16.3645830895225,15.933933558922,15.8345090290615,15.8409946526385
"O14802_POLR3A",18.5098744205528,18.4713903573926,18.4770680567159,19.1128683904399,19.1402859212328,19.0529417180627,19.2302943915832,19.1946893035611,19.224478079652
"O14817_TSPAN4",16.8473570495604,16.474707990369,16.9328169838823,16.9731591388181,16.9782662793139,17.1996924744372,17.4483398668625,17.5076619750253,17.3950648293562
"O14818_PSMA7",23.6276221476993,23.6139527033079,23.6130926291938,23.8460908849045,23.840937993487,23.7847824955225,23.4735942083104,23.534687715013,23.5317257124151
"O14828_SCAMP3",20.8728032203082,20.9551032507557,20.8987105600513,20.8746413516884,20.917038405749,21.1071596446104,21.1889329630749,21.1743625345047,21.1446973479922
